normalized_name,metabolite_name,hmdb_id,pubchem_cid,chebi_id,kegg_id,plasma_benchmark,nist_srm1950,hmdb_biofluid,serum_evidence,endogenous_hint,lipid_class,ghosh_2024_plasma,ghosh_2024_all5_cohorts,ghosh_2024_core_50pct,serum_metabolome,srm1950_db,source_count,evidence_tier
(1-((2-methoxy-4-(((phenylsulfonyl)amino)carbonyl)phenyl)methyl)-1h-indazol-6-yl)carbamic acid cyclopentyl ester,(1-((2-Methoxy-4-(((phenylsulfonyl)amino)carbonyl)phenyl)methyl)-1H-indazol-6-yl)carbamic acid cyclopentyl ester,HMDB0242277,115219,,,FALSE,FALSE,TRUE,TRUE,FALSE,,FALSE,FALSE,FALSE,TRUE,FALSE,1,Tier 3_serum_plasma_compendium
(1-(2-(methylsulfonamido)ethyl)piperidin-4-yl)methyl 5-fluoro-2-methoxy-1h-indole-3-carboxylate,(1-(2-(Methylsulfonamido)ethyl)piperidin-4-yl)methyl 5-fluoro-2-methoxy-1H-indole-3-carboxylate,HMDB0242278,4284721,,,FALSE,FALSE,TRUE,TRUE,FALSE,,FALSE,FALSE,FALSE,TRUE,FALSE,1,Tier 3_serum_plasma_compendium
"(1-(3-isopropyl-1,2,4-oxadiazol-5-yl)piperidin-4-yl)methyl methanesulfonate","(1-(3-Isopropyl-1,2,4-oxadiazol-5-yl)piperidin-4-yl)methyl methanesulfonate",HMDB0242279,57930198,,,FALSE,FALSE,TRUE,TRUE,FALSE,,FALSE,FALSE,FALSE,TRUE,FALSE,1,Tier 3_serum_plasma_compendium
(1-(5-fluoropentyl)-1h-indol-3-yl)(4-methylnaphthalen-1-yl)methanone,(1-(5-Fluoropentyl)-1H-indol-3-yl)(4-methylnaphthalen-1-yl)methanone,HMDB0242280,66570720,,,FALSE,FALSE,TRUE,TRUE,FALSE,,FALSE,FALSE,FALSE,TRUE,FALSE,1,Tier 3_serum_plasma_compendium
(1-(5-fluoropentyl)-1h-indol-3-yl)(naphthalen-1-yl)methanone,(1-(5-Fluoropentyl)-1H-indol-3-yl)(naphthalen-1-yl)methanone,HMDB0242281,53393997,,,FALSE,FALSE,TRUE,TRUE,FALSE,,FALSE,FALSE,FALSE,TRUE,FALSE,1,Tier 3_serum_plasma_compendium
(1-hexyl-1h-indol-3-yl)(naphthalen-1-yl)methanone,(1-Hexyl-1H-indol-3-yl)(naphthalen-1-yl)methanone,HMDB0242283,52224389,,,FALSE,FALSE,TRUE,TRUE,FALSE,,FALSE,FALSE,FALSE,TRUE,FALSE,1,Tier 3_serum_plasma_compendium
(1-hydroxy-3-oxopropan-2-yl) dihydrogen phosphate,(1-Hydroxy-3-oxopropan-2-yl) dihydrogen phosphate,HMDB0242284,449139,,,FALSE,FALSE,TRUE,TRUE,FALSE,,FALSE,FALSE,FALSE,TRUE,FALSE,1,Tier 3_serum_plasma_compendium
(1-methyl-1h-imidazol-2-yl)-acetic acid,(1-Methyl-1h-imidazol-2-yl)-acetic acid,HMDB0242285,23043581,,,FALSE,FALSE,TRUE,TRUE,FALSE,,FALSE,FALSE,FALSE,TRUE,FALSE,1,Tier 3_serum_plasma_compendium
"(1-methyl-2,3-dihydropyridin-6-ylidene)hydrazine","(1-Methyl-2,3-dihydropyridin-6-ylidene)hydrazine",HMDB0242286,91247425,,,FALSE,FALSE,TRUE,TRUE,FALSE,,FALSE,FALSE,FALSE,TRUE,FALSE,1,Tier 3_serum_plasma_compendium
(1-methylsulfanylethenylamino) n-methylcarbamate,(1-Methylsulfanylethenylamino) N-methylcarbamate,HMDB0242287,57256568,,,FALSE,FALSE,TRUE,TRUE,FALSE,,FALSE,FALSE,FALSE,TRUE,FALSE,1,Tier 3_serum_plasma_compendium
"(1-pentyl-1h-indol-3-yl)(2,2,3,3-tetramethylcyclopropyl)methanone","(1-Pentyl-1H-indol-3-yl)(2,2,3,3-tetramethylcyclopropyl)methanone",HMDB0242288,44626619,,,FALSE,FALSE,TRUE,TRUE,FALSE,,FALSE,FALSE,FALSE,TRUE,FALSE,1,Tier 3_serum_plasma_compendium
"(1-{3-[6-(9,9-difluoro-7-{2-[5-(2-methoxycarbonylamino-3-methyl-butyryl)-5-aza-spiro[2.4]hept-6-yl]-3h-imidazol-4-yl}-9h-fluoren-2-yl)-1h-benzoimidazol-2-yl]-2-aza-bicyclo[2.2.1]heptane-2-carbonyl}-2-methyl-propyl)-carbamic acid methyl ester","(1-{3-[6-(9,9-Difluoro-7-{2-[5-(2-methoxycarbonylamino-3-methyl-butyryl)-5-aza-spiro[2.4]hept-6-yl]-3H-imidazol-4-yl}-9H-fluoren-2-yl)-1H-benzoimidazol-2-yl]-2-aza-bicyclo[2.2.1]heptane-2-carbonyl}-2-methyl-propyl)-carbamic acid methyl ester",HMDB0242282,66621102,,,FALSE,FALSE,TRUE,TRUE,FALSE,,FALSE,FALSE,FALSE,TRUE,FALSE,1,Tier 3_serum_plasma_compendium
"(10r,13r,17r)-3-hexadecoxy-10,13-dimethyl-17-[(2r)-6-methylheptan-2-yl]-2,3,4,7,8,9,11,12,14,15,16,17-dodecahydro-1h-cyclopenta[a]phenanthrene","(10R,13R,17R)-3-Hexadecoxy-10,13-dimethyl-17-[(2R)-6-methylheptan-2-yl]-2,3,4,7,8,9,11,12,14,15,16,17-dodecahydro-1H-cyclopenta[a]phenanthrene",HMDB0260062,632795,,,FALSE,FALSE,TRUE,TRUE,FALSE,,FALSE,FALSE,FALSE,TRUE,FALSE,1,Tier 3_serum_plasma_compendium
"(10r,13s,17s)-17-hydroxy-13-methyl-10-[(4-methylphenyl)methyl]-17-prop-1-ynyl-2,6,7,8,12,14,15,16-octahydro-1h-cyclopenta[a]phenanthren-3-one","(10R,13S,17S)-17-Hydroxy-13-methyl-10-[(4-methylphenyl)methyl]-17-prop-1-ynyl-2,6,7,8,12,14,15,16-octahydro-1H-cyclopenta[a]phenanthren-3-one",HMDB0250057,15594425,,,FALSE,FALSE,TRUE,TRUE,FALSE,,FALSE,FALSE,FALSE,TRUE,FALSE,1,Tier 3_serum_plasma_compendium
"(11beta,16beta)-9-chloro-11-hydroxy-16-methyl-17,21-bis(1-oxopropoxy)pregna-1,4-diene-3,20-dione","(11beta,16beta)-9-Chloro-11-hydroxy-16-methyl-17,21-bis(1-oxopropoxy)pregna-1,4-diene-3,20-dione",HMDB0243494,2307,,,FALSE,FALSE,TRUE,TRUE,FALSE,,FALSE,FALSE,FALSE,TRUE,FALSE,1,Tier 3_serum_plasma_compendium
"(11r,16s)-misoprostol","(11R,16S)-misoprostol",HMDB0242321,4183806,,,FALSE,FALSE,TRUE,TRUE,FALSE,,FALSE,FALSE,FALSE,TRUE,FALSE,1,Tier 3_serum_plasma_compendium
"(11s)-11-benzyl-6-chloro-1,2,10,11,12,13,14,15,16,17,18,19-dodecahydro-5,9-methano-2,5,8,10,13,17-benzohexaazacyclohenicosine-3,24-dione","(11S)-11-Benzyl-6-chloro-1,2,10,11,12,13,14,15,16,17,18,19-dodecahydro-5,9-methano-2,5,8,10,13,17-benzohexaazacyclohenicosine-3,24-dione",HMDB0250419,,,,FALSE,FALSE,TRUE,TRUE,FALSE,,FALSE,FALSE,FALSE,TRUE,FALSE,1,Tier 3_serum_plasma_compendium
"(11s)-11-methyl-15,17-bis(oxidanyl)-12-oxabicyclo[12.4.0]octadeca-1(18),2,14,16-tetraene-7,13-dione","(11S)-11-Methyl-15,17-bis(oxidanyl)-12-oxabicyclo[12.4.0]octadeca-1(18),2,14,16-tetraene-7,13-dione",HMDB0258416,165628,125462,,FALSE,FALSE,TRUE,TRUE,FALSE,,FALSE,FALSE,FALSE,TRUE,FALSE,1,Tier 3_serum_plasma_compendium
"(11s,14s,17r,20s,23r)-20-benzyl-17-[3-(diaminomethylideneamino)propyl]-14-(1h-indol-3-ylmethyl)-2,5,13,16,19,22-hexaoxo-1,6,12,15,18,21-hexazabicyclo[21.3.0]hexacosane-11-carboxamide","(11S,14S,17R,20S,23R)-20-Benzyl-17-[3-(diaminomethylideneamino)propyl]-14-(1H-indol-3-ylmethyl)-2,5,13,16,19,22-hexaoxo-1,6,12,15,18,21-hexazabicyclo[21.3.0]hexacosane-11-carboxamide",HMDB0260063,,,,FALSE,FALSE,TRUE,TRUE,FALSE,,FALSE,FALSE,FALSE,TRUE,FALSE,1,Tier 3_serum_plasma_compendium
(12 or 13)-methylmyristate (a15:0 or i15:0),(12 or 13)-methylmyristate (a15:0 or i15:0),,,,,FALSE,FALSE,FALSE,FALSE,TRUE,Lipid,TRUE,FALSE,FALSE,FALSE,FALSE,1,Tier 3_plasma_detected
(12r)-12-hydroxyoctadec-9-enoic acid,(12R)-12-Hydroxyoctadec-9-enoic acid,HMDB0242322,8839,,,FALSE,FALSE,TRUE,TRUE,FALSE,,FALSE,FALSE,FALSE,TRUE,FALSE,1,Tier 3_serum_plasma_compendium
"(12s)-12-hydroxyicosa-2,4,6,8-tetraenoic acid","(12S)-12-Hydroxyicosa-2,4,6,8-tetraenoic acid",HMDB0242323,3035034,,,FALSE,FALSE,TRUE,TRUE,FALSE,,FALSE,FALSE,FALSE,TRUE,FALSE,1,Tier 3_serum_plasma_compendium
"(13s)-13-hydroxyoctadeca-9,11-dienoic acid","(13S)-13-hydroxyoctadeca-9,11-dienoic acid",HMDB0242324,1424,,,FALSE,FALSE,TRUE,TRUE,FALSE,,FALSE,FALSE,FALSE,TRUE,FALSE,1,Tier 3_serum_plasma_compendium
"(13z,13'z,3r,3'r,6'r)-lutein","(13Z,13'Z,3R,3'R,6'R)-Lutein",HMDB0112257,100935514,,,FALSE,FALSE,TRUE,TRUE,FALSE,,FALSE,FALSE,FALSE,TRUE,FALSE,1,Tier 3_serum_plasma_compendium
(14 or 15)-methylpalmitate (a17:0 or i17:0),(14 or 15)-methylpalmitate (a17:0 or i17:0),,,,,FALSE,FALSE,FALSE,FALSE,TRUE,Lipid,TRUE,TRUE,TRUE,FALSE,FALSE,1,Tier 1_gold_or_core_plasma
(14c)-deoxyglucose,(14C)-Deoxyglucose,HMDB0243560,78410001,,,FALSE,FALSE,TRUE,TRUE,FALSE,,FALSE,FALSE,FALSE,TRUE,FALSE,1,Tier 3_serum_plasma_compendium
"(14r,15s)-14,15-epoxy-5,8,11-icosatrienoic acid","(14R,15S)-14,15-Epoxy-5,8,11-icosatrienoic acid",HMDB0242325,1431,171866,,FALSE,FALSE,TRUE,TRUE,FALSE,,FALSE,FALSE,FALSE,TRUE,FALSE,1,Tier 3_serum_plasma_compendium
(15:3)-anacardic acid,(15:3)-anacardic acid,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,,TRUE,FALSE,FALSE,FALSE,FALSE,1,Tier 3_plasma_detected
(15s)-prostaglandin a2,(15S)-Prostaglandin A2,HMDB0242292,4953,,,FALSE,FALSE,TRUE,TRUE,FALSE,,FALSE,FALSE,FALSE,TRUE,FALSE,1,Tier 3_serum_plasma_compendium
(15z)-beta-carotene,(15Z)-beta-Carotene,HMDB0242293,,,,FALSE,FALSE,TRUE,TRUE,FALSE,,FALSE,FALSE,FALSE,TRUE,FALSE,1,Tier 3_serum_plasma_compendium
(16 or 17)-methylstearate (a19:0 or i19:0),(16 or 17)-methylstearate (a19:0 or i19:0),,,,,FALSE,FALSE,FALSE,FALSE,TRUE,Lipid,TRUE,TRUE,TRUE,FALSE,FALSE,1,Tier 1_gold_or_core_plasma
"(16-benzyl-5,12-dihydroxy-5,7,14-trimethyl-13-methylidene-6,18-dioxo-17-azatricyclo[9.7.0.01,15]octadeca-3,9-dien-2-yl) acetate","(16-Benzyl-5,12-dihydroxy-5,7,14-trimethyl-13-methylidene-6,18-dioxo-17-azatricyclo[9.7.0.01,15]octadeca-3,9-dien-2-yl) acetate",HMDB0242294,30956,,,FALSE,FALSE,TRUE,TRUE,FALSE,,FALSE,FALSE,FALSE,TRUE,FALSE,1,Tier 3_serum_plasma_compendium
"(16r,17r)-3-cyclopentyloxy-17-ethynyl-13-methyl-7,8,9,11,12,14,15,16-octahydro-6h-cyclopenta[a]phenanthrene-16,17-diol","(16R,17R)-3-Cyclopentyloxy-17-ethynyl-13-methyl-7,8,9,11,12,14,15,16-octahydro-6H-cyclopenta[a]phenanthrene-16,17-diol",HMDB0242295,12889492,,,FALSE,FALSE,TRUE,TRUE,FALSE,,FALSE,FALSE,FALSE,TRUE,FALSE,1,Tier 3_serum_plasma_compendium
"(17-hydroxy-13-methyl-6,7,8,9,11,12,14,15,16,17-decahydrocyclopenta[a]phenanthren-3-yl) n,n-bis(2-chloroethyl)carbamate","(17-Hydroxy-13-methyl-6,7,8,9,11,12,14,15,16,17-decahydrocyclopenta[a]phenanthren-3-yl) N,N-bis(2-chloroethyl)carbamate",HMDB0242296,18140,,,FALSE,FALSE,TRUE,TRUE,FALSE,,FALSE,FALSE,FALSE,TRUE,FALSE,1,Tier 3_serum_plasma_compendium
(17beta)-17-hydroxyandrostan-3-one,(17beta)-17-Hydroxyandrostan-3-one,HMDB0243561,15,,,FALSE,FALSE,TRUE,TRUE,FALSE,,FALSE,FALSE,FALSE,TRUE,FALSE,1,Tier 3_serum_plasma_compendium
"(17e,19e,21e,23e,25e)-4,6,8,10,12,14,16,27-octahydroxy-3-(1-hydroxyhexyl)-17,28-dimethyl-1-oxacyclooctacosa-17,19,21,23,25-pentaen-2-one","(17E,19E,21E,23E,25E)-4,6,8,10,12,14,16,27-Octahydroxy-3-(1-hydroxyhexyl)-17,28-dimethyl-1-oxacyclooctacosa-17,19,21,23,25-pentaen-2-one",HMDB0242297,25439,,,FALSE,FALSE,TRUE,TRUE,FALSE,,FALSE,FALSE,FALSE,TRUE,FALSE,1,Tier 3_serum_plasma_compendium
"(17r)-17-ethynyl-11-methoxy-13-methyl-7,8,9,11,12,14,15,16-octahydro-6h-cyclopenta[a]phenanthrene-3,17-diol","(17R)-17-Ethynyl-11-methoxy-13-methyl-7,8,9,11,12,14,15,16-octahydro-6H-cyclopenta[a]phenanthrene-3,17-diol",HMDB0242298,3375974,,,FALSE,FALSE,TRUE,TRUE,FALSE,,FALSE,FALSE,FALSE,TRUE,FALSE,1,Tier 3_serum_plasma_compendium
"(17r)-17-hydroxy-13-methyl-17-prop-2-enyl-1,2,6,7,8,14,15,16-octahydrocyclopenta[a]phenanthren-3-one","(17R)-17-Hydroxy-13-methyl-17-prop-2-enyl-1,2,6,7,8,14,15,16-octahydrocyclopenta[a]phenanthren-3-one",HMDB0242299,13324,,,FALSE,FALSE,TRUE,TRUE,FALSE,,FALSE,FALSE,FALSE,TRUE,FALSE,1,Tier 3_serum_plasma_compendium
"(17s)-10,13-dimethyl-2,3,4,5,6,7,8,9,11,12,14,15,16,17-tetradecahydro-1h-cyclopenta[a]phenanthrene-3,17-diol","(17S)-10,13-Dimethyl-2,3,4,5,6,7,8,9,11,12,14,15,16,17-tetradecahydro-1H-cyclopenta[a]phenanthrene-3,17-diol",HMDB0242300,11301,,,FALSE,FALSE,TRUE,TRUE,FALSE,,FALSE,FALSE,FALSE,TRUE,FALSE,1,Tier 3_serum_plasma_compendium
"(18e)-20-methoxy-4,8,13,17-tetramethyl-20-oxoicosa-2,4,6,8,10,12,14,16,18-nonaenoic acid","(18E)-20-Methoxy-4,8,13,17-tetramethyl-20-oxoicosa-2,4,6,8,10,12,14,16,18-nonaenoic acid",HMDB0242302,91556,,,FALSE,FALSE,TRUE,TRUE,FALSE,,FALSE,FALSE,FALSE,TRUE,FALSE,1,Tier 3_serum_plasma_compendium
"(1ar,2z,4e,14r,15ar)-8-chloro-9,11-dihydroxy-14-methyl-15,15a-dihydro-1ah-benzo[c]oxireno[2,3-k][1]oxacyclotetradecine-6,12(7h,14h)-dione","(1Ar,2Z,4E,14R,15aR)-8-chloro-9,11-dihydroxy-14-methyl-15,15a-dihydro-1aH-benzo[c]oxireno[2,3-k][1]oxacyclotetradecine-6,12(7H,14H)-dione",HMDB0242304,5033,95163,,FALSE,FALSE,TRUE,TRUE,FALSE,,FALSE,FALSE,FALSE,TRUE,FALSE,1,Tier 3_serum_plasma_compendium
"(1ar,3s,4as,7s,8as)-3-[(1s,2r,3r)-3-[(2r,5s)-5,6-dimethylheptan-2-yl]-2-(2-hydroxyethyl)-2-methylcyclopentyl]-7-hydroxy-4a-methyl-2,3,5,6,7,8-hexahydro-1ah-naphtho[4,4a-b]oxiren-4-one","(1Ar,3S,4aS,7S,8aS)-3-[(1S,2R,3R)-3-[(2R,5S)-5,6-dimethylheptan-2-yl]-2-(2-hydroxyethyl)-2-methylcyclopentyl]-7-hydroxy-4a-methyl-2,3,5,6,7,8-hexahydro-1aH-naphtho[4,4a-b]oxiren-4-one",HMDB0242305,73837310,,,FALSE,FALSE,TRUE,TRUE,FALSE,,FALSE,FALSE,FALSE,TRUE,FALSE,1,Tier 3_serum_plasma_compendium
(1e)-1-(4-hydroxy-3-methoxyphenyl)-7-phenyl-1-hepten-3-one,(1E)-1-(4-Hydroxy-3-methoxyphenyl)-7-phenyl-1-hepten-3-one,HMDB0242311,154481,,,FALSE,FALSE,TRUE,TRUE,FALSE,,FALSE,FALSE,FALSE,TRUE,FALSE,1,Tier 3_serum_plasma_compendium
(1e)-1-methyltriaz-1-ene,(1E)-1-Methyltriaz-1-ene,HMDB0242313,20239677,,,FALSE,FALSE,TRUE,TRUE,FALSE,,FALSE,FALSE,FALSE,TRUE,FALSE,1,Tier 3_serum_plasma_compendium
(1e)-1-phenyltriaz-1-ene,(1E)-1-Phenyltriaz-1-ene,HMDB0242314,18388301,,,FALSE,FALSE,TRUE,TRUE,FALSE,,FALSE,FALSE,FALSE,TRUE,FALSE,1,Tier 3_serum_plasma_compendium
"(1e)-1-{[(diaminomethylidene)amino]imino}-2,3-dihydro-1h-indene-4-carboximidamide","(1E)-1-{[(Diaminomethylidene)amino]imino}-2,3-dihydro-1H-indene-4-carboximidamide",HMDB0242312,,,,FALSE,FALSE,TRUE,TRUE,FALSE,,FALSE,FALSE,FALSE,TRUE,FALSE,1,Tier 3_serum_plasma_compendium
"(1e,3e)-1-(4-fluorophenyl)-2-methyl-1-penten-3-one oxime","(1E,3E)-1-(4-Fluorophenyl)-2-methyl-1-penten-3-one oxime",HMDB0242307,71317653,,,FALSE,FALSE,TRUE,TRUE,FALSE,,FALSE,FALSE,FALSE,TRUE,FALSE,1,Tier 3_serum_plasma_compendium
"(1e,4e)-1,5-bis(4-hydroxy-3-methoxyphenyl)penta-1,4-dien-3-one","(1E,4E)-1,5-Bis(4-hydroxy-3-methoxyphenyl)penta-1,4-dien-3-one",HMDB0242309,468133,,,FALSE,FALSE,TRUE,TRUE,FALSE,,FALSE,FALSE,FALSE,TRUE,FALSE,1,Tier 3_serum_plasma_compendium
"(1e,6e)-1,7-bis(3-methoxy-4-hydroxyphenyl)-5-hydroxy-1,4,6-heptatriene-3-one","(1E,6E)-1,7-Bis(3-methoxy-4-hydroxyphenyl)-5-hydroxy-1,4,6-heptatriene-3-one",HMDB0242310,442783,,,FALSE,FALSE,TRUE,TRUE,FALSE,,FALSE,FALSE,FALSE,TRUE,FALSE,1,Tier 3_serum_plasma_compendium
"(1r)-1,3-bis[3-(3,4-dihydroxyphenyl)prop-2-enoyloxy]-4,5-dihydroxycyclohexane-1-carboxylic acid","(1R)-1,3-Bis[3-(3,4-dihydroxyphenyl)prop-2-enoyloxy]-4,5-dihydroxycyclohexane-1-carboxylic acid",HMDB0242355,205954,,,FALSE,FALSE,TRUE,TRUE,FALSE,,FALSE,FALSE,FALSE,TRUE,FALSE,1,Tier 3_serum_plasma_compendium
(1r)-1-amino-2-sulfanylethanesulfinic acid,(1R)-1-Amino-2-sulfanylethanesulfinic acid,HMDB0242353,17841242,,,FALSE,FALSE,TRUE,TRUE,FALSE,,FALSE,FALSE,FALSE,TRUE,FALSE,1,Tier 3_serum_plasma_compendium
(1r)-1-amino-3-sulfanylpropane-1-sulfinic acid,(1R)-1-Amino-3-sulfanylpropane-1-sulfinic acid,HMDB0242354,21903950,,,FALSE,FALSE,TRUE,TRUE,FALSE,,FALSE,FALSE,FALSE,TRUE,FALSE,1,Tier 3_serum_plasma_compendium
"(1r)-3,5,5-trimethyl-4-[3,7,12,16-tetramethyl-18-(2,6,6-trimethylcyclohexen-1-yl)octadeca-1,3,5,7,9,11,13,15,17-nonaenyl]cyclohex-3-en-1-ol","(1R)-3,5,5-Trimethyl-4-[3,7,12,16-tetramethyl-18-(2,6,6-trimethylcyclohexen-1-yl)octadeca-1,3,5,7,9,11,13,15,17-nonaenyl]cyclohex-3-en-1-ol",HMDB0242358,182237,,,FALSE,FALSE,TRUE,TRUE,FALSE,,FALSE,FALSE,FALSE,TRUE,FALSE,1,Tier 3_serum_plasma_compendium
"(1r)-3,5,5-trimethyl-4-[3,7,12,16-tetramethyl-18-[(1r)-2,6,6-trimethylcyclohex-2-en-1-yl]octadeca-1,3,5,7,9,11,13,15,17-nonaenyl]cyclohex-3-en-1-ol","(1R)-3,5,5-Trimethyl-4-[3,7,12,16-tetramethyl-18-[(1R)-2,6,6-trimethylcyclohex-2-en-1-yl]octadeca-1,3,5,7,9,11,13,15,17-nonaenyl]cyclohex-3-en-1-ol",HMDB0242359,4481254,,,FALSE,FALSE,TRUE,TRUE,FALSE,,FALSE,FALSE,FALSE,TRUE,FALSE,1,Tier 3_serum_plasma_compendium
"(1r)-3-[(e)-2-[(1r,7ar)-1-[(e,2r,5r)-5,6-dimethylhept-3-en-2-yl]-7a-methyl-1,2,3,5,6,7-hexahydroinden-4-yl]ethenyl]-4-methylcyclohex-3-en-1-ol","(1R)-3-[(E)-2-[(1R,7Ar)-1-[(E,2R,5R)-5,6-dimethylhept-3-en-2-yl]-7a-methyl-1,2,3,5,6,7-hexahydroinden-4-yl]ethenyl]-4-methylcyclohex-3-en-1-ol",HMDB0242356,78410450,,,FALSE,FALSE,TRUE,TRUE,FALSE,,FALSE,FALSE,FALSE,TRUE,FALSE,1,Tier 3_serum_plasma_compendium
"(1r)-3-[2-[(1r,3ar,7ar)-1-[(2r)-6-hydroxy-6-methylheptan-2-yl]-7a-methyl-2,3,3a,5,6,7-hexahydro-1h-inden-4-ylidene]ethylidene]-4-methylidenecyclohexan-1-ol","(1R)-3-[2-[(1R,3Ar,7aR)-1-[(2R)-6-hydroxy-6-methylheptan-2-yl]-7a-methyl-2,3,3a,5,6,7-hexahydro-1H-inden-4-ylidene]ethylidene]-4-methylidenecyclohexan-1-ol",HMDB0242357,,,,FALSE,FALSE,TRUE,TRUE,FALSE,,FALSE,FALSE,FALSE,TRUE,FALSE,1,Tier 3_serum_plasma_compendium
"(1r)-4-[18-[(1r,4r)-4-hydroxy-2,6,6-trimethylcyclohex-2-en-1-yl]-3,7,12,16-tetramethyloctadeca-1,3,5,7,9,11,13,15,17-nonaenyl]-3,5,5-trimethylcyclohex-3-en-1-ol","(1R)-4-[18-[(1R,4R)-4-Hydroxy-2,6,6-trimethylcyclohex-2-en-1-yl]-3,7,12,16-tetramethyloctadeca-1,3,5,7,9,11,13,15,17-nonaenyl]-3,5,5-trimethylcyclohex-3-en-1-ol",HMDB0242360,181579,,,FALSE,FALSE,TRUE,TRUE,FALSE,,FALSE,FALSE,FALSE,TRUE,FALSE,1,Tier 3_serum_plasma_compendium
"(1r)-4-[18-[(4r)-4-hydroxy-2,6,6-trimethylcyclohexen-1-yl]-3,7,12,16-tetramethyloctadeca-1,3,5,7,9,11,13,15,17-nonaenyl]-3,5,5-trimethylcyclohex-3-en-1-ol","(1R)-4-[18-[(4R)-4-Hydroxy-2,6,6-trimethylcyclohexen-1-yl]-3,7,12,16-tetramethyloctadeca-1,3,5,7,9,11,13,15,17-nonaenyl]-3,5,5-trimethylcyclohex-3-en-1-ol",HMDB0242361,534748,,,FALSE,FALSE,TRUE,TRUE,FALSE,,FALSE,FALSE,FALSE,TRUE,FALSE,1,Tier 3_serum_plasma_compendium
"(1r)-5-[2-[(1r,7ar)-1-[(2r)-6-hydroxy-6-methylheptan-2-yl]-7a-methyl-2,3,3a,5,6,7-hexahydro-1h-inden-4-ylidene]ethylidene]-4-methylidenecyclohexane-1,3-diol","(1R)-5-[2-[(1R,7Ar)-1-[(2R)-6-hydroxy-6-methylheptan-2-yl]-7a-methyl-2,3,3a,5,6,7-hexahydro-1H-inden-4-ylidene]ethylidene]-4-methylidenecyclohexane-1,3-diol",HMDB0242363,2524,125427,,FALSE,FALSE,TRUE,TRUE,FALSE,,FALSE,FALSE,FALSE,TRUE,FALSE,1,Tier 3_serum_plasma_compendium
"(1r)-5-[2-[(1r,7ar)-1-[(2r,5s)-6-hydroxy-5,6-dimethylhept-3-en-2-yl]-7a-methyl-2,3,3a,5,6,7-hexahydro-1h-inden-4-ylidene]ethylidene]-4-methylidenecyclohexane-1,3-diol","(1R)-5-[2-[(1R,7Ar)-1-[(2R,5S)-6-hydroxy-5,6-dimethylhept-3-en-2-yl]-7a-methyl-2,3,3a,5,6,7-hexahydro-1H-inden-4-ylidene]ethylidene]-4-methylidenecyclohexane-1,3-diol",HMDB0242362,4525693,,,FALSE,FALSE,TRUE,TRUE,FALSE,,FALSE,FALSE,FALSE,TRUE,FALSE,1,Tier 3_serum_plasma_compendium
"(1r)-5-[2-[(1r,7ar)-7a-methyl-1-[(2r)-6-methylheptan-2-yl]-2,3,3a,5,6,7-hexahydro-1h-inden-4-ylidene]ethylidene]-4-methylidenecyclohexane-1,3-diol","(1R)-5-[2-[(1R,7Ar)-7a-methyl-1-[(2R)-6-methylheptan-2-yl]-2,3,3a,5,6,7-hexahydro-1H-inden-4-ylidene]ethylidene]-4-methylidenecyclohexane-1,3-diol",HMDB0242364,2091,,,FALSE,FALSE,TRUE,TRUE,FALSE,,FALSE,FALSE,FALSE,TRUE,FALSE,1,Tier 3_serum_plasma_compendium
"(1r)-5-[2-[(1s,7as)-1-[(1s)-1-(3-hydroxy-3-methylbutoxy)ethyl]-7a-methyl-2,3,3a,5,6,7-hexahydro-1h-inden-4-ylidene]ethylidene]-4-methylidenecyclohexane-1,3-diol","(1R)-5-[2-[(1S,7As)-1-[(1S)-1-(3-hydroxy-3-methylbutoxy)ethyl]-7a-methyl-2,3,3a,5,6,7-hexahydro-1H-inden-4-ylidene]ethylidene]-4-methylidenecyclohexane-1,3-diol",HMDB0242365,4018,,,FALSE,FALSE,TRUE,TRUE,FALSE,,FALSE,FALSE,FALSE,TRUE,FALSE,1,Tier 3_serum_plasma_compendium
(1r)-trans-phenothrin,(1R)-trans-Phenothrin,HMDB0242366,4767,34916,C14387,FALSE,FALSE,TRUE,TRUE,FALSE,,FALSE,FALSE,FALSE,TRUE,FALSE,1,Tier 3_serum_plasma_compendium
"(1r,10r,12s,15s,16r,17s)-15-ethenyl-13-methyl-19-oxa-3,13-diazahexacyclo[14.3.1.02,10.04,9.010,15.012,17]icosa-2,4,6,8-tetraene","(1R,10R,12S,15S,16R,17S)-15-Ethenyl-13-methyl-19-oxa-3,13-diazahexacyclo[14.3.1.02,10.04,9.010,15.012,17]icosa-2,4,6,8-tetraene",HMDB0242315,5318846,,,FALSE,FALSE,TRUE,TRUE,FALSE,,FALSE,FALSE,FALSE,TRUE,FALSE,1,Tier 3_serum_plasma_compendium
